matId,matBaseRetId,matBaseStaId,matSuggestedStaId,matApproved,matApprovedBy,matApprovedOn,matSuggestedOn,matManufacturerScore,matPartNumberScore,matProductNameScore,matPriceScore,matAverageScore
84398,1,49,488,0,NULL,NULL,"2019-02-05 17:22:31",100,5,30,0,56
84399,1,49,499,0,NULL,NULL,"2019-02-05 17:22:31",100,5,42,0,57.8
84400,1,49,500,0,NULL,NULL,"2019-02-05 17:22:31",100,5,42,0,57.8
84401,1,49,508,0,NULL,NULL,"2019-02-05 17:22:31",100,5,53,0,59.45
84402,1,49,514,0,NULL,NULL,"2019-02-05 17:22:31",100,5,41,0,57.65
84403,1,49,517,0,NULL,NULL,"2019-02-05 17:22:31",100,0,38,0,55.7
84404,1,49,530,0,NULL,NULL,"2019-02-05 17:22:31",100,0,37,0,55.55
84405,1,49,532,0,NULL,NULL,"2019-02-05 17:22:31",100,0,35,0,55.25
84406,1,49,534,0,NULL,NULL,"2019-02-05 17:22:31",100,5,25,0,55.25
84407,1,49,537,0,NULL,NULL,"2019-02-05 17:22:31",100,5,53,0,59.45
84408,1,49,538,0,NULL,NULL,"2019-02-05 17:22:31",100,5,56,1,59.95
84409,1,49,540,0,NULL,NULL,"2019-02-05 17:22:31",100,5,43,0,57.95
84410,1,49,543,0,NULL,NULL,"2019-02-05 17:22:31",100,5,57,1,60.1
84411,1,49,556,0,NULL,NULL,"2019-02-05 17:22:31",100,5,60,1,60.55
84412,1,49,558,0,NULL,NULL,"2019-02-05 17:22:31",100,5,59,1,60.4
84413,1,49,565,0,NULL,NULL,"2019-02-05 17:22:31",100,0,39,0,55.85
84414,1,49,570,0,NULL,NULL,"2019-02-05 17:22:31",100,5,57,1,60.1
84415,1,49,578,0,NULL,NULL,"2019-02-05 17:22:31",100,0,36,0,55.4
84416,1,49,585,0,NULL,NULL,"2019-02-05 17:22:31",100,5,24,0,55.1
84417,1,49,586,0,NULL,NULL,"2019-02-05 17:22:31",100,5,17,0,54.05
84418,1,49,594,0,NULL,NULL,"2019-02-05 17:22:32",100,0,39,0,55.85
84419,1,49,595,0,NULL,NULL,"2019-02-05 17:22:32",100,0,40,0,56
84420,1,49,596,0,NULL,NULL,"2019-02-05 17:22:32",100,0,40,0,56
84421,1,49,613,0,NULL,NULL,"2019-02-05 17:22:32",100,15,40,0,60.5
84422,1,49,628,0,NULL,NULL,"2019-02-05 17:22:32",100,5,23,0,54.95
84423,1,49,636,0,NULL,NULL,"2019-02-05 17:22:32",100,0,40,0,56
84424,1,50,577,0,NULL,NULL,"2019-02-05 17:22:32",100,0,32,0,54.8
84425,1,51,466,0,NULL,NULL,"2019-02-05 17:22:32",100,0,41,0,56.15
84426,1,51,476,0,NULL,NULL,"2019-02-05 17:22:32",100,12,43,0,60.05
84427,1,51,491,0,NULL,NULL,"2019-02-05 17:22:32",100,12,46,0,60.5
84428,1,51,494,0,NULL,NULL,"2019-02-05 17:22:32",100,0,4,1,50.65
84429,1,51,502,0,NULL,NULL,"2019-02-05 17:22:32",100,29,29,0,63.05
84430,1,51,515,0,NULL,NULL,"2019-02-05 17:22:32",100,15,16,1,56.95
84431,1,51,516,0,NULL,NULL,"2019-02-05 17:22:32",100,17,47,0,62.15
84432,1,51,518,0,NULL,NULL,"2019-02-05 17:22:32",100,14,27,0,58.25
84433,1,51,522,0,NULL,NULL,"2019-02-05 17:22:32",100,0,71,0,60.65
84434,1,51,531,0,NULL,NULL,"2019-02-05 17:22:32",100,24,42,0,63.5
84435,1,51,541,0,NULL,NULL,"2019-02-05 17:22:32",100,0,29,0,54.35
84436,1,51,542,0,NULL,NULL,"2019-02-05 17:22:32",100,0,46,0,56.9
84437,1,51,569,0,NULL,NULL,"2019-02-05 17:22:32",100,0,23,0,53.45
84438,1,51,575,0,NULL,NULL,"2019-02-05 17:22:32",100,12,74,1,64.75
84439,1,51,576,0,NULL,NULL,"2019-02-05 17:22:32",100,15,21,0,57.65
84440,1,51,583,0,NULL,NULL,"2019-02-05 17:22:32",100,12,76,0,65
84441,1,51,599,0,NULL,NULL,"2019-02-05 17:22:32",100,14,47,0,61.25
84442,1,51,610,0,NULL,NULL,"2019-02-05 17:22:32",100,15,47,0,61.55
84443,1,51,611,0,NULL,NULL,"2019-02-05 17:22:32",100,0,41,0,56.15
84444,1,51,618,0,NULL,NULL,"2019-02-05 17:22:32",100,0,41,0,56.15
84445,1,51,630,0,NULL,NULL,"2019-02-05 17:22:32",100,15,47,0,61.55
84446,1,52,463,0,NULL,NULL,"2019-02-05 17:22:32",100,0,29,0,54.35
84447,1,52,464,0,NULL,NULL,"2019-02-05 17:22:32",100,30,23,0,62.45
84448,1,52,467,0,NULL,NULL,"2019-02-05 17:22:32",100,48,30,0,68.9
84449,1,52,471,0,NULL,NULL,"2019-02-05 17:22:32",100,50,28,0,69.2
84450,1,52,472,0,NULL,NULL,"2019-02-05 17:22:32",100,48,28,0,68.6
84451,1,52,477,0,NULL,NULL,"2019-02-05 17:22:32",100,30,24,0,62.6
84452,1,52,501,0,NULL,NULL,"2019-02-05 17:22:32",100,44,27,0,67.25
84453,1,52,512,0,NULL,NULL,"2019-02-05 17:22:32",100,36,23,0,64.25
84454,1,52,524,0,NULL,NULL,"2019-02-05 17:22:32",100,26,32,0,62.6
84455,1,52,562,0,NULL,NULL,"2019-02-05 17:22:32",100,25,39,0,63.35
84456,1,52,572,0,NULL,NULL,"2019-02-05 17:22:32",100,0,23,0,53.45
84457,1,52,589,0,NULL,NULL,"2019-02-05 17:22:32",100,11,33,0,58.25
84458,1,52,604,0,NULL,NULL,"2019-02-05 17:22:32",100,34,27,0,64.25
84459,1,52,609,0,NULL,NULL,"2019-02-05 17:22:32",100,52,26,0,69.5
84460,1,52,633,0,NULL,NULL,"2019-02-05 17:22:32",100,40,23,0,65.45
84461,1,52,634,0,NULL,NULL,"2019-02-05 17:22:32",100,52,34,0,70.7
84462,1,52,635,0,NULL,NULL,"2019-02-05 17:22:32",100,61,32,0,73.1
84463,1,53,577,0,NULL,NULL,"2019-02-05 17:22:32",100,26,29,0,62.15
84464,1,54,490,0,NULL,NULL,"2019-02-05 17:22:32",100,4,29,0,55.55
84465,1,54,496,0,NULL,NULL,"2019-02-05 17:22:32",100,5,23,0,54.95
84466,1,54,513,0,NULL,NULL,"2019-02-05 17:22:32",100,5,33,0,56.45
84467,1,54,527,0,NULL,NULL,"2019-02-05 17:22:32",100,4,26,0,55.1
84468,1,54,579,0,NULL,NULL,"2019-02-05 17:22:32",100,9,12,0,54.5
84469,1,57,480,0,NULL,NULL,"2019-02-05 17:22:32",100,75,48,0,79.7
84470,1,57,489,0,NULL,NULL,"2019-02-05 17:22:32",100,62,50,0,76.1
84471,1,57,509,0,NULL,NULL,"2019-02-05 17:22:32",100,88,45,0,83.15
84472,1,57,529,0,NULL,NULL,"2019-02-05 17:22:32",100,50,47,0,72.05
84473,1,57,539,0,NULL,NULL,"2019-02-05 17:22:32",100,62,46,0,75.5
84474,1,57,548,0,NULL,NULL,"2019-02-05 17:22:32",100,88,18,0,79.1
84475,1,57,563,0,NULL,NULL,"2019-02-05 17:22:32",100,88,35,0,81.65
84476,1,57,571,0,NULL,NULL,"2019-02-05 17:22:32",100,75,44,0,79.1
84477,1,57,582,0,NULL,NULL,"2019-02-05 17:22:32",100,100,72,0,90.8
84478,1,57,617,0,NULL,NULL,"2019-02-05 17:22:32",100,75,41,0,78.65
84479,1,60,490,0,NULL,NULL,"2019-02-05 17:22:32",100,4,31,0,55.85
84480,1,60,496,0,NULL,NULL,"2019-02-05 17:22:32",100,5,25,0,55.25
84481,1,60,513,0,NULL,NULL,"2019-02-05 17:22:32",100,5,33,0,56.45
84482,1,60,527,0,NULL,NULL,"2019-02-05 17:22:32",100,4,27,0,55.25
84483,1,60,579,0,NULL,NULL,"2019-02-05 17:22:32",100,9,14,0,54.8
84484,1,61,463,0,NULL,NULL,"2019-02-05 17:22:32",100,0,29,0,54.35
84485,1,61,464,0,NULL,NULL,"2019-02-05 17:22:32",100,20,29,0,60.35
84486,1,61,467,0,NULL,NULL,"2019-02-05 17:22:32",100,22,34,0,61.7
84487,1,61,471,0,NULL,NULL,"2019-02-05 17:22:32",100,24,34,0,62.3
84488,1,61,472,0,NULL,NULL,"2019-02-05 17:22:32",100,27,37,0,63.65
84489,1,61,477,0,NULL,NULL,"2019-02-05 17:22:32",100,20,30,0,60.5
84490,1,61,501,0,NULL,NULL,"2019-02-05 17:22:32",100,20,35,0,61.25
84491,1,61,512,0,NULL,NULL,"2019-02-05 17:22:32",100,13,38,0,59.6
84492,1,61,524,0,NULL,NULL,"2019-02-05 17:22:32",100,25,34,0,62.6
84493,1,61,562,0,NULL,NULL,"2019-02-05 17:22:32",100,35,49,0,67.85
84494,1,61,572,0,NULL,NULL,"2019-02-05 17:22:32",100,0,38,0,55.7
84495,1,61,589,0,NULL,NULL,"2019-02-05 17:22:32",100,100,71,1,90.7
84496,1,61,604,0,NULL,NULL,"2019-02-05 17:22:32",100,27,27,0,62.15
84497,1,61,609,0,NULL,NULL,"2019-02-05 17:22:32",100,20,35,0,61.25
84498,1,61,633,0,NULL,NULL,"2019-02-05 17:22:32",100,22,33,0,61.55
84499,1,61,634,0,NULL,NULL,"2019-02-05 17:22:32",100,25,37,0,63.05
84500,1,61,635,0,NULL,NULL,"2019-02-05 17:22:32",100,12,38,0,59.3
84501,1,63,480,0,NULL,NULL,"2019-02-05 17:22:32",100,75,56,0,80.9
84502,1,63,489,0,NULL,NULL,"2019-02-05 17:22:32",100,62,57,0,77.15
84503,1,63,509,0,NULL,NULL,"2019-02-05 17:22:32",100,75,58,0,81.2
84504,1,63,529,0,NULL,NULL,"2019-02-05 17:22:32",100,50,53,0,72.95
84505,1,63,539,0,NULL,NULL,"2019-02-05 17:22:32",100,62,54,0,76.7
84506,1,63,548,0,NULL,NULL,"2019-02-05 17:22:32",100,75,10,0,74
84507,1,63,563,0,NULL,NULL,"2019-02-05 17:22:32",100,62,24,0,72.2
84508,1,63,571,0,NULL,NULL,"2019-02-05 17:22:32",100,100,75,1,91.3
84509,1,63,582,0,NULL,NULL,"2019-02-05 17:22:32",100,75,46,0,79.4
84510,1,63,617,0,NULL,NULL,"2019-02-05 17:22:32",100,62,53,0,76.55
84511,1,64,461,0,NULL,NULL,"2019-02-05 17:22:32",100,0,74,0,61.1
84512,1,64,473,0,NULL,NULL,"2019-02-05 17:22:32",100,0,77,0,61.55
84513,1,64,481,0,NULL,NULL,"2019-02-05 17:22:32",100,0,42,0,56.3
84514,1,64,485,0,NULL,NULL,"2019-02-05 17:22:32",100,11,47,0,60.35
84515,1,64,486,0,NULL,NULL,"2019-02-05 17:22:32",100,0,39,0,55.85
84516,1,64,488,0,NULL,NULL,"2019-02-05 17:22:32",100,10,33,0,57.95
84517,1,64,499,0,NULL,NULL,"2019-02-05 17:22:32",100,0,59,0,58.85
84518,1,64,500,0,NULL,NULL,"2019-02-05 17:22:32",100,0,54,0,58.1
84519,1,64,508,0,NULL,NULL,"2019-02-05 17:22:32",100,10,87,0,66.05
84520,1,64,514,0,NULL,NULL,"2019-02-05 17:22:32",100,10,48,0,60.2
84521,1,64,517,0,NULL,NULL,"2019-02-05 17:22:32",100,0,40,0,56
84522,1,64,530,0,NULL,NULL,"2019-02-05 17:22:32",100,0,30,0,54.5
84523,1,64,532,0,NULL,NULL,"2019-02-05 17:22:32",100,0,40,0,56
84524,1,64,534,0,NULL,NULL,"2019-02-05 17:22:32",100,0,30,0,54.5
84525,1,64,537,0,NULL,NULL,"2019-02-05 17:22:32",100,21,94,0,70.4
84526,1,64,538,0,NULL,NULL,"2019-02-05 17:22:32",100,0,63,0,59.45
84527,1,64,540,0,NULL,NULL,"2019-02-05 17:22:32",100,0,53,0,57.95
84528,1,64,543,0,NULL,NULL,"2019-02-05 17:22:32",100,0,63,0,59.45
84529,1,64,556,0,NULL,NULL,"2019-02-05 17:22:32",100,0,63,0,59.45
84530,1,64,558,0,NULL,NULL,"2019-02-05 17:22:32",100,0,64,0,59.6
84531,1,64,565,0,NULL,NULL,"2019-02-05 17:22:32",100,10,35,0,58.25
84532,1,64,570,0,NULL,NULL,"2019-02-05 17:22:32",100,0,62,0,59.3
84533,1,64,578,0,NULL,NULL,"2019-02-05 17:22:32",100,0,46,0,56.9
84534,1,64,585,0,NULL,NULL,"2019-02-05 17:22:32",100,0,30,0,54.5
84535,1,64,586,0,NULL,NULL,"2019-02-05 17:22:32",100,0,17,0,52.55
84536,1,64,594,0,NULL,NULL,"2019-02-05 17:22:32",100,0,34,0,55.1
84537,1,64,595,0,NULL,NULL,"2019-02-05 17:22:32",100,0,35,0,55.25
84538,1,64,596,0,NULL,NULL,"2019-02-05 17:22:32",100,0,35,0,55.25
84539,1,64,613,0,NULL,NULL,"2019-02-05 17:22:32",100,21,37,0,61.85
84540,1,64,628,0,NULL,NULL,"2019-02-05 17:22:32",100,0,28,0,54.2
84541,1,64,636,0,NULL,NULL,"2019-02-05 17:22:32",100,0,34,0,55.1
84542,1,65,490,0,NULL,NULL,"2019-02-05 17:22:32",100,0,46,1,56.95
84543,1,65,496,0,NULL,NULL,"2019-02-05 17:22:32",100,0,36,0,55.4
84544,1,65,513,0,NULL,NULL,"2019-02-05 17:22:32",100,0,38,1,55.75
84545,1,65,527,0,NULL,NULL,"2019-02-05 17:22:32",100,0,74,1,61.15
84546,1,65,579,0,NULL,NULL,"2019-02-05 17:22:32",100,0,16,0,52.4
84547,1,67,461,0,NULL,NULL,"2019-02-05 17:22:32",100,0,19,0,52.85
84548,1,67,473,0,NULL,NULL,"2019-02-05 17:22:32",100,0,18,0,52.7
84549,1,67,481,0,NULL,NULL,"2019-02-05 17:22:32",100,11,22,0,56.6
84550,1,67,485,0,NULL,NULL,"2019-02-05 17:22:32",100,12,25,0,57.35
84551,1,67,486,0,NULL,NULL,"2019-02-05 17:22:32",100,0,24,0,53.6
84552,1,67,488,0,NULL,NULL,"2019-02-05 17:22:32",100,0,19,0,52.85
84553,1,67,499,0,NULL,NULL,"2019-02-05 17:22:32",100,11,19,0,56.15
84554,1,67,500,0,NULL,NULL,"2019-02-05 17:22:32",100,0,19,0,52.85
84555,1,67,508,0,NULL,NULL,"2019-02-05 17:22:32",100,0,20,0,53
84556,1,67,514,0,NULL,NULL,"2019-02-05 17:22:32",100,10,26,0,56.9
84557,1,67,517,0,NULL,NULL,"2019-02-05 17:22:32",100,0,24,0,53.6
84558,1,67,530,0,NULL,NULL,"2019-02-05 17:22:32",100,11,30,0,57.8
84559,1,67,532,0,NULL,NULL,"2019-02-05 17:22:32",100,11,19,0,56.15
84560,1,67,534,0,NULL,NULL,"2019-02-05 17:22:32",100,0,20,0,53
84561,1,67,537,0,NULL,NULL,"2019-02-05 17:22:32",100,0,20,0,53
84562,1,67,538,0,NULL,NULL,"2019-02-05 17:22:32",100,10,22,0,56.3
84563,1,67,540,0,NULL,NULL,"2019-02-05 17:22:32",100,0,23,0,53.45
84564,1,67,543,0,NULL,NULL,"2019-02-05 17:22:32",100,0,21,0,53.15
84565,1,67,556,0,NULL,NULL,"2019-02-05 17:22:32",100,0,22,0,53.3
84566,1,67,558,0,NULL,NULL,"2019-02-05 17:22:32",100,0,22,0,53.3
84567,1,67,565,0,NULL,NULL,"2019-02-05 17:22:32",100,0,24,0,53.6
84568,1,67,570,0,NULL,NULL,"2019-02-05 17:22:32",100,0,24,0,53.6
84569,1,67,578,0,NULL,NULL,"2019-02-05 17:22:32",100,15,21,0,57.65
84570,1,67,585,0,NULL,NULL,"2019-02-05 17:22:32",100,12,13,0,55.55
84571,1,67,586,0,NULL,NULL,"2019-02-05 17:22:32",100,0,9,0,51.35
84572,1,67,594,0,NULL,NULL,"2019-02-05 17:22:32",100,11,35,0,58.55
84573,1,67,595,0,NULL,NULL,"2019-02-05 17:22:32",100,11,34,0,58.4
84574,1,67,596,0,NULL,NULL,"2019-02-05 17:22:32",100,11,35,0,58.55
84575,1,67,613,0,NULL,NULL,"2019-02-05 17:22:32",100,22,23,0,60.05
84576,1,67,628,0,NULL,NULL,"2019-02-05 17:22:32",100,0,16,0,52.4
84577,1,67,636,0,NULL,NULL,"2019-02-05 17:22:32",100,11,34,0,58.4
84578,1,68,461,0,NULL,NULL,"2019-02-05 17:22:32",100,20,24,0,59.6
84579,1,68,473,0,NULL,NULL,"2019-02-05 17:22:32",100,14,24,0,57.8
84580,1,68,481,0,NULL,NULL,"2019-02-05 17:22:32",100,21,47,0,63.35
84581,1,68,485,0,NULL,NULL,"2019-02-05 17:22:32",100,7,44,0,58.7
84582,1,68,486,0,NULL,NULL,"2019-02-05 17:22:32",100,0,24,0,53.6
84583,1,68,488,0,NULL,NULL,"2019-02-05 17:22:32",100,13,24,0,57.5
84584,1,68,499,0,NULL,NULL,"2019-02-05 17:22:32",100,7,27,0,56.15
84585,1,68,500,0,NULL,NULL,"2019-02-05 17:22:32",100,15,25,0,58.25
84586,1,68,508,0,NULL,NULL,"2019-02-05 17:22:32",100,21,28,0,60.5
84587,1,68,514,0,NULL,NULL,"2019-02-05 17:22:32",100,7,41,0,58.25
84588,1,68,517,0,NULL,NULL,"2019-02-05 17:22:32",100,7,30,0,56.6
84589,1,68,530,0,NULL,NULL,"2019-02-05 17:22:32",100,7,30,0,56.6
84590,1,68,532,0,NULL,NULL,"2019-02-05 17:22:32",100,7,26,0,56
84591,1,68,534,0,NULL,NULL,"2019-02-05 17:22:32",100,12,25,0,57.35
84592,1,68,537,0,NULL,NULL,"2019-02-05 17:22:32",100,14,25,0,57.95
84593,1,68,538,0,NULL,NULL,"2019-02-05 17:22:32",100,20,26,0,59.9
84594,1,68,540,0,NULL,NULL,"2019-02-05 17:22:32",100,7,27,0,56.15
84595,1,68,543,0,NULL,NULL,"2019-02-05 17:22:32",100,13,24,0,57.5
84596,1,68,556,0,NULL,NULL,"2019-02-05 17:22:32",100,20,24,0,59.6
84597,1,68,558,0,NULL,NULL,"2019-02-05 17:22:32",100,20,27,0,60.05
84598,1,68,565,0,NULL,NULL,"2019-02-05 17:22:32",100,13,24,0,57.5
84599,1,68,570,0,NULL,NULL,"2019-02-05 17:22:32",100,13,26,0,57.8
84600,1,68,578,0,NULL,NULL,"2019-02-05 17:22:32",100,9,27,0,56.75
84601,1,68,585,0,NULL,NULL,"2019-02-05 17:22:32",100,15,12,0,56.3
84602,1,68,586,0,NULL,NULL,"2019-02-05 17:22:32",100,7,16,0,54.5
84603,1,68,594,0,NULL,NULL,"2019-02-05 17:22:32",100,21,45,0,63.05
84604,1,68,595,0,NULL,NULL,"2019-02-05 17:22:32",100,21,46,0,63.2
84605,1,68,596,0,NULL,NULL,"2019-02-05 17:22:32",100,21,45,0,63.05
84606,1,68,613,0,NULL,NULL,"2019-02-05 17:22:32",100,14,23,0,57.65
84607,1,68,628,0,NULL,NULL,"2019-02-05 17:22:32",100,6,23,0,55.25
84608,1,68,636,0,NULL,NULL,"2019-02-05 17:22:32",100,21,43,0,62.75
84609,1,69,462,0,NULL,NULL,"2019-02-05 17:22:32",100,12,37,0,59.15
84610,1,69,470,0,NULL,NULL,"2019-02-05 17:22:32",100,0,38,0,55.7
84611,1,69,478,0,NULL,NULL,"2019-02-05 17:22:32",100,0,36,0,55.4
84612,1,69,479,0,NULL,NULL,"2019-02-05 17:22:32",100,10,48,0,60.2
84613,1,69,505,0,NULL,NULL,"2019-02-05 17:22:32",100,10,60,0,62
84614,1,69,619,0,NULL,NULL,"2019-02-05 17:22:32",100,0,42,0,56.3
84615,1,70,461,0,NULL,NULL,"2019-02-05 17:22:32",100,9,18,0,55.4
84616,1,70,473,0,NULL,NULL,"2019-02-05 17:22:32",100,10,17,0,55.55
84617,1,70,481,0,NULL,NULL,"2019-02-05 17:22:32",100,91,24,0,80.9
84618,1,70,485,0,NULL,NULL,"2019-02-05 17:22:32",100,60,21,0,71.15
84619,1,70,486,0,NULL,NULL,"2019-02-05 17:22:32",100,21,19,0,59.15
84620,1,70,488,0,NULL,NULL,"2019-02-05 17:22:32",100,26,21,0,60.95
84621,1,70,499,0,NULL,NULL,"2019-02-05 17:22:32",100,19,19,0,58.55
84622,1,70,500,0,NULL,NULL,"2019-02-05 17:22:32",100,30,22,0,62.3
84623,1,70,508,0,NULL,NULL,"2019-02-05 17:22:33",100,27,21,0,61.25
84624,1,70,514,0,NULL,NULL,"2019-02-05 17:22:33",100,43,22,0,66.2
84625,1,70,517,0,NULL,NULL,"2019-02-05 17:22:33",100,29,23,0,62.15
84626,1,70,530,0,NULL,NULL,"2019-02-05 17:22:33",100,27,29,0,62.45
84627,1,70,532,0,NULL,NULL,"2019-02-05 17:22:33",100,10,23,0,56.45
84628,1,70,534,0,NULL,NULL,"2019-02-05 17:22:33",100,16,21,0,57.95
84629,1,70,537,0,NULL,NULL,"2019-02-05 17:22:33",100,19,19,0,58.55
84630,1,70,538,0,NULL,NULL,"2019-02-05 17:22:33",100,17,17,0,57.65
84631,1,70,540,0,NULL,NULL,"2019-02-05 17:22:33",100,17,20,0,58.1
84632,1,70,543,0,NULL,NULL,"2019-02-05 17:22:33",100,17,18,0,57.8
84633,1,70,556,0,NULL,NULL,"2019-02-05 17:22:33",100,9,18,0,55.4
84634,1,70,558,0,NULL,NULL,"2019-02-05 17:22:33",100,9,18,0,55.4
84635,1,70,565,0,NULL,NULL,"2019-02-05 17:22:33",100,26,23,0,61.25
84636,1,70,570,0,NULL,NULL,"2019-02-05 17:22:33",100,17,19,0,57.95
84637,1,70,578,0,NULL,NULL,"2019-02-05 17:22:33",100,38,18,0,64.1
84638,1,70,585,0,NULL,NULL,"2019-02-05 17:22:33",100,10,15,0,55.25
84639,1,70,586,0,NULL,NULL,"2019-02-05 17:22:33",100,17,11,0,56.75
84640,1,70,594,0,NULL,NULL,"2019-02-05 17:22:33",100,73,28,0,76.1
84641,1,70,595,0,NULL,NULL,"2019-02-05 17:22:33",100,73,28,0,76.1
84642,1,70,596,0,NULL,NULL,"2019-02-05 17:22:33",100,82,28,0,78.8
84643,1,70,613,0,NULL,NULL,"2019-02-05 17:22:33",100,19,22,0,59
84644,1,70,628,0,NULL,NULL,"2019-02-05 17:22:33",100,25,19,0,60.35
84645,1,70,636,0,NULL,NULL,"2019-02-05 17:22:33",100,73,28,0,76.1
84646,1,71,533,0,NULL,NULL,"2019-02-05 17:22:33",100,8,26,1,56.35
84647,1,71,553,0,NULL,NULL,"2019-02-05 17:22:33",100,5,18,1,54.25
84648,1,72,466,0,NULL,NULL,"2019-02-05 17:22:33",100,14,38,0,59.9
84649,1,72,476,0,NULL,NULL,"2019-02-05 17:22:33",100,14,38,0,59.9
84650,1,72,491,0,NULL,NULL,"2019-02-05 17:22:33",100,29,43,0,65.15
84651,1,72,494,0,NULL,NULL,"2019-02-05 17:22:33",100,20,7,0,57.05
84652,1,72,502,0,NULL,NULL,"2019-02-05 17:22:33",100,36,32,0,65.6
84653,1,72,515,0,NULL,NULL,"2019-02-05 17:22:33",100,60,12,0,69.8
84654,1,72,516,0,NULL,NULL,"2019-02-05 17:22:33",100,44,48,1,70.45
84655,1,72,518,0,NULL,NULL,"2019-02-05 17:22:33",100,36,33,0,65.75
84656,1,72,522,0,NULL,NULL,"2019-02-05 17:22:33",100,46,42,0,70.1
84657,1,72,531,0,NULL,NULL,"2019-02-05 17:22:33",100,14,39,0,60.05
84658,1,72,541,0,NULL,NULL,"2019-02-05 17:22:33",100,40,51,0,69.65
84659,1,72,542,0,NULL,NULL,"2019-02-05 17:22:33",100,20,45,0,62.75
84660,1,72,569,0,NULL,NULL,"2019-02-05 17:22:33",100,22,27,0,60.65
84661,1,72,575,0,NULL,NULL,"2019-02-05 17:22:33",100,46,42,0,70.1
84662,1,72,576,0,NULL,NULL,"2019-02-05 17:22:33",100,40,37,0,67.55
84663,1,72,583,0,NULL,NULL,"2019-02-05 17:22:33",100,43,42,0,69.2
84664,1,72,599,0,NULL,NULL,"2019-02-05 17:22:33",100,55,43,1,73
84665,1,72,610,0,NULL,NULL,"2019-02-05 17:22:33",100,100,55,1,88.3
84666,1,72,611,0,NULL,NULL,"2019-02-05 17:22:33",100,29,39,0,64.55
84667,1,72,618,0,NULL,NULL,"2019-02-05 17:22:33",100,29,39,0,64.55
84668,1,72,630,0,NULL,NULL,"2019-02-05 17:22:33",100,40,48,1,69.25
84669,1,73,490,0,NULL,NULL,"2019-02-05 17:22:33",100,17,34,0,60.2
84670,1,73,496,0,NULL,NULL,"2019-02-05 17:22:33",100,25,30,0,62
84671,1,73,513,0,NULL,NULL,"2019-02-05 17:22:33",100,14,34,0,59.3
84672,1,73,527,0,NULL,NULL,"2019-02-05 17:22:33",100,19,35,0,60.95
84673,1,73,579,0,NULL,NULL,"2019-02-05 17:22:33",100,20,14,0,58.1
84674,1,75,544,0,NULL,NULL,"2019-02-05 17:22:33",100,13,32,0,58.7
84675,1,75,612,0,NULL,NULL,"2019-02-05 17:22:33",100,0,28,0,54.2
84676,1,82,461,0,NULL,NULL,"2019-02-05 17:22:33",100,19,47,0,62.75
84677,1,82,473,0,NULL,NULL,"2019-02-05 17:22:33",100,21,49,0,63.65
84678,1,82,481,0,NULL,NULL,"2019-02-05 17:22:33",100,20,50,0,63.5
84679,1,82,485,0,NULL,NULL,"2019-02-05 17:22:33",100,22,53,0,64.55
84680,1,82,486,0,NULL,NULL,"2019-02-05 17:22:33",100,59,46,1,74.65
84681,1,82,488,0,NULL,NULL,"2019-02-05 17:22:33",100,57,25,1,70.9
84682,1,82,499,0,NULL,NULL,"2019-02-05 17:22:33",100,74,50,1,79.75
84683,1,82,500,0,NULL,NULL,"2019-02-05 17:22:33",100,11,39,0,59.15
84684,1,82,508,0,NULL,NULL,"2019-02-05 17:22:33",100,30,49,0,66.35
84685,1,82,514,0,NULL,NULL,"2019-02-05 17:22:33",100,29,51,0,66.35
84686,1,82,517,0,NULL,NULL,"2019-02-05 17:22:33",100,84,29,1,79.6
84687,1,82,530,0,NULL,NULL,"2019-02-05 17:22:33",100,20,39,0,61.85
84688,1,82,532,0,NULL,NULL,"2019-02-05 17:22:33",100,53,25,1,69.7
84689,1,82,534,0,NULL,NULL,"2019-02-05 17:22:33",100,43,21,0,66.05
84690,1,82,537,0,NULL,NULL,"2019-02-05 17:22:33",100,32,47,0,66.65
84691,1,82,538,0,NULL,NULL,"2019-02-05 17:22:33",100,29,49,0,66.05
84692,1,82,540,0,NULL,NULL,"2019-02-05 17:22:33",100,19,43,0,62.15
84693,1,82,543,0,NULL,NULL,"2019-02-05 17:22:33",100,29,49,0,66.05
84694,1,82,556,0,NULL,NULL,"2019-02-05 17:22:33",100,29,46,0,65.6
84695,1,82,558,0,NULL,NULL,"2019-02-05 17:22:33",100,29,47,0,65.75
84696,1,82,565,0,NULL,NULL,"2019-02-05 17:22:33",100,29,44,0,65.3
84697,1,82,570,0,NULL,NULL,"2019-02-05 17:22:33",100,38,48,0,68.6
84698,1,82,578,0,NULL,NULL,"2019-02-05 17:22:33",100,29,46,1,65.65
84699,1,82,585,0,NULL,NULL,"2019-02-05 17:22:33",100,11,30,1,57.85
84700,1,82,586,0,NULL,NULL,"2019-02-05 17:22:33",100,19,26,0,59.6
84701,1,82,594,0,NULL,NULL,"2019-02-05 17:22:33",100,20,35,0,61.25
84702,1,82,595,0,NULL,NULL,"2019-02-05 17:22:33",100,20,36,0,61.4
84703,1,82,596,0,NULL,NULL,"2019-02-05 17:22:33",100,20,35,0,61.25
84704,1,82,613,0,NULL,NULL,"2019-02-05 17:22:33",100,11,47,0,60.35
84705,1,82,628,0,NULL,NULL,"2019-02-05 17:22:33",100,36,27,0,64.85
84706,1,82,636,0,NULL,NULL,"2019-02-05 17:22:33",100,20,35,0,61.25
